# Test1: Gerät aus, Select 30
2024-10-17 14:26:20,Distance: 109.69 mm, 125
2024-10-17 14:27:08,Distance: 109.68 mm, 120
2024-10-17 14:27:22,Distance: 109.69 mm, 120
2024-10-17 14:28:57,Distance: 106.25 mm, 115
2024-10-17 14:30:13,Distance: 197.08 mm, 110
2024-10-17 14:31:42,Distance: 93.17 mm, 106
2024-10-17 14:33:38,Distance: 85.45 mm, 98
2024-10-17 14:34:55,Distance: 75.66 mm, 94
2024-10-17 14:38:13,Distance: 75.64 mm, 90
2024-10-17 14:39:10,Distance: 78.91 mm, 85
2024-10-17 14:40:26,Distance: 67.31 mm, 80
2024-10-17 14:41:41,Distance: 62.55 mm, 75
2024-10-17 14:42:40,Distance: 56.03 mm, 70
2024-10-17 14:44:05,Distance: 51.14 mm, 65
2024-10-17 14:44:42,Distance: 42.97 mm, 58
2024-10-17 14:45:37,Distance: 33.18 mm, 55
# Test2: Gerät aus, Select 30, Höhere sample rate, neu ausgerichtet

2024-10-22 10:29:24,145.08
2024-10-22 10:29:33,Duration:0.889
2024-10-22 10:29:33,153.64
2024-10-22 10:30:41,Duration:0.742, 0.786
2024-10-22 10:30:41,128.23
2024-10-22 10:31:09,Duration:0.723
2024-10-22 10:31:09,124.91
2024-10-22 10:31:11,Duration:0.7
2024-10-22 10:31:11,121.01
2024-10-22 10:31:12,Duration:0.737
2024-10-22 10:31:12,127.44
2024-10-22 10:31:13,Duration:0.723
2024-10-22 10:31:13,125.0
2024-10-22 10:31:15,Duration:0.735
2024-10-22 10:31:15,127.06
2024-10-22 10:31:18,Duration:0.807
2024-10-22 10:31:18,139.53
2024-10-22 10:32:30,Duration:0.753
2024-10-22 10:32:30,130.13
2024-10-22 10:32:35,Duration:0.73
2024-10-22 10:32:35,126.23
2024-10-22 10:32:38,Duration:0.769
2024-10-22 10:32:39,132.98
2024-10-22 10:32:41,Duration:0.723
2024-10-22 10:32:41,125.03
2024-10-22 10:32:44,Duration:0.895
2024-10-22 10:32:44,154.63
2024-10-22 10:32:54,Duration:1.324
2024-10-22 10:32:54,228.92
2024-10-22 10:32:58,Duration:0.782
2024-10-22 10:32:58,135.23
2024-10-22 10:33:05,Duration:0.811
2024-10-22 10:33:05,140.23
2024-10-22 10:33:08,Duration:0.714
2024-10-22 10:33:08,123.38
2024-10-22 10:33:24,Duration:0.721
2024-10-22 10:33:25,124.55
2024-10-22 10:33:26,Duration:0.727
2024-10-22 10:33:26,125.74
2024-10-22 10:33:53,Duration:0.726, 0.610
2024-10-22 10:33:53,125.43
2024-10-22 10:34:36,Duration:0.577
2024-10-22 10:34:36,99.7
2024-10-22 10:34:39,Duration:0.544
2024-10-22 10:34:39,93.98
2024-10-22 10:34:41,Duration:0.602
2024-10-22 10:34:41,104.11
2024-10-22 10:34:43,Duration:0.578
2024-10-22 10:34:44,99.89
2024-10-22 10:34:46,Duration:0.546
2024-10-22 10:34:46,94.44
2024-10-22 10:34:47,Duration:0.631
2024-10-22 10:34:48,109.1
2024-10-22 10:34:50,Duration:0.572
2024-10-22 10:34:50,98.9
2024-10-22 10:35:02,Duration:0.585
2024-10-22 10:35:02,101.04
2024-10-22 10:35:04,Duration:0.582
2024-10-22 10:35:04,100.64
2024-10-22 10:35:07,Duration:0.551
2024-10-22 10:35:07,95.16
2024-10-22 10:35:08,Duration:0.556
2024-10-22 10:35:08,96.09
2024-10-22 10:35:32,Duration:0.702, 0.478
2024-10-22 10:35:32,121.26
2024-10-22 10:36:06,Duration:0.03
2024-10-22 10:36:06,5.17
2024-10-22 10:36:09,Duration:0.031
2024-10-22 10:36:09,5.28
2024-10-22 10:36:11,Duration:0.029
2024-10-22 10:36:11,5.01
2024-10-22 10:36:13,Duration:0.03
2024-10-22 10:36:13,5.24

# Neuer Code mit pigpio
2024-10-22 11:02:10,Duration:480, 0.478
2024-10-22 11:02:10,82.97
2024-10-22 11:02:32,Duration:480
2024-10-22 11:02:32,82.97
2024-10-22 11:02:34,Duration:475
2024-10-22 11:02:34,82.1
2024-10-22 11:02:45,Duration:479
2024-10-22 11:02:45,82.8
2024-10-22 11:02:47,Duration:480
2024-10-22 11:02:47,82.97
2024-10-22 11:04:11,Duration:475
2024-10-22 11:04:11,82.1
2024-10-22 11:04:18,Duration:1415, 1.420
2024-10-22 11:04:18,244.58
2024-10-22 11:04:49,Duration:1415
2024-10-22 11:04:49,244.58
2024-10-22 11:05:22,Duration:1365, 1.370
2024-10-22 11:05:22,235.94
2024-10-22 11:05:23,Duration:1365
2024-10-22 11:05:23,235.94
2024-10-22 11:05:26,Duration:1365
2024-10-22 11:05:26,235.94
2024-10-22 11:05:34,Duration:1370
2024-10-22 11:05:34,236.8
2024-10-22 11:05:36,Duration:1365
2024-10-22 11:05:36,235.94
2024-10-22 11:05:48,Duration:1365
2024-10-22 11:05:48,235.94
2024-10-22 11:05:50,Duration:1365
2024-10-22 11:05:50,235.94
2024-10-22 11:05:55,Duration:1365
2024-10-22 11:05:55,235.94
2024-10-22 11:06:33,Duration:1365
2024-10-22 11:06:34,235.94
2024-10-22 11:06:38,Duration:1090, 1.087
2024-10-22 11:06:38,188.41
2024-10-22 11:07:08,Duration:1090
2024-10-22 11:07:08,188.41
2024-10-22 11:07:10,Duration:1090
2024-10-22 11:07:10,188.41
2024-10-22 11:07:11,Duration:1090
2024-10-22 11:07:11,188.41
2024-10-22 11:07:15,Duration:1090
2024-10-22 11:07:15,188.41
2024-10-22 11:07:17,Duration:1089
2024-10-22 11:07:17,188.23
2024-10-22 11:12:33,Duration:1085
2024-10-22 11:12:33,187.54
2024-10-22 11:12:34,Duration:640, 
2024-10-22 11:12:34,110.62
2024-10-22 11:17:25,Duration:975
2024-10-22 11:17:25,168.53
2024-10-22 11:17:54,Duration:975
2024-10-22 11:17:55,168.53
2024-10-22 11:18:01,Duration:680, 0.679
2024-10-22 11:18:01,117.54
2024-10-22 11:18:03,Duration:680
2024-10-22 11:18:03,117.54
2024-10-22 11:18:21,Duration:680
2024-10-22 11:18:21,117.54
2024-10-22 11:18:38,Duration:880, 0.879
2024-10-22 11:18:38,152.11
2024-10-22 11:18:50,Duration:880
2024-10-22 11:18:50,152.11
2024-10-22 11:18:52,Duration:880
2024-10-22 11:18:52,152.11
# Test: Plastikbecher, break: 0.2, reps: 30

2024-10-22 13:51:39,-0.2, 8
2024-10-22 13:52:51,13.05, 21
2024-10-22 13:53:35,25.88, 31
2024-10-22 13:54:29,32.47, 40
2024-10-22 13:55:26,42.95, 51
2024-10-22 13:56:09,46.33, 60
2024-10-22 13:56:21,46.37, 60
2024-10-22 13:56:58,46.36, 60
2024-10-22 13:57:57,56.69, 70
2024-10-22 13:58:26,56.76, 70
2024-10-22 13:59:14,67.13, 81
2024-10-22 14:03:20,81.07, 90
2024-10-22 14:04:06,94.92, 100
2024-10-22 14:04:58,105.44, 111
2024-10-22 14:05:30,115.26, 121
2024-10-22 14:06:17,112.07, 131
2024-10-22 14:06:31,113.28, 131
2024-10-22 14:06:48,111.98, 131
2024-10-22 14:06:58,111.98, 131
2024-10-22 14:07:11,112.03, 131
2024-10-22 14:07:20,111.98, 131
# Nach 30 sec Pause
2024-10-22 14:08:25,121.83, 131
2024-10-22 14:08:44,122.01, 131
2024-10-22 14:10:09,125.14, 135

#Test: Ausreißer entfernt, break: 0.2, reps: 20
2024-10-22 14:59:51,0.0, 0
2024-10-22 15:01:00,9.73, 10
2024-10-22 15:01:21,19.54, 20
2024-10-22 15:01:47,29.05, 30
2024-10-22 15:02:32,39.02, 40
2024-10-22 15:02:53,45.41, 50
2024-10-22 15:03:36,45.45, 60
2024-10-22 15:06:42,55.06, 70
2024-10-22 15:07:17,75.72, 80
2024-10-22 15:07:51,79.31, 90
2024-10-22 15:09:05,89.67, 100
2024-10-22 15:09:59,103.67, 110
2024-10-22 15:10:42,110.36, 120
2024-10-22 15:11:33,120.91, 130
2024-10-22 15:12:06,124.67, 135
# Note: Keine Ausreißer (+- 5mm) gelöscht

# Test: cleanup und setup gpio nach jeder Messreihe, break: 0.2, reps: 10, bei zeroWaterLevelDistance: 230
2024-10-22 15:29:15,0.17, 0
2024-10-22 15:29:47,12.81, 10
2024-10-22 15:30:14,22.3, 20
2024-10-22 15:30:41,28.35, 30
2024-10-22 15:31:10,41.91, 40
2024-10-22 15:31:26,48.24, 50
2024-10-22 15:31:52,58.18, 60
2024-10-22 15:32:23,67.93, 70
2024-10-22 15:32:53,74.59, 80
2024-10-22 15:33:15,85.05, 90
2024-10-22 15:33:38,85.58, 100
2024-10-22 15:33:55,85.39, 100
2024-10-22 15:37:06,95.5, 110
2024-10-22 15:37:52,109.27, 120
2024-10-22 15:38:49,123.05, 131
2024-10-22 15:54:48,123.07, 135
